id,student_id,class_id,date,status
17809765-a968-4d5b-9ba1-212ca5ebcfab,7e9f1636-23ec-4ef3-9208-8fbdae1fcc31,21849c45-87aa-4f42-b393-5d87e51bede2,2025-12-01,present
b831e7a3-331f-466d-b18f-21e17decfaae,449fbc07-a3b6-4dff-bebf-8602ff58538a,21849c45-87aa-4f42-b393-5d87e51bede2,2025-12-01,present
bc5fd4a4-1817-4ad1-8013-df2c34991315,42ddbd51-a1c4-4bb1-8d68-5a810074800c,21849c45-87aa-4f42-b393-5d87e51bede2,2025-12-01,present
ff91ebc4-9ddb-4941-851b-d2673bb6d4d1,7fd8fca2-3fbe-4cc9-8006-89b7b2e12b3c,21849c45-87aa-4f42-b393-5d87e51bede2,2025-12-01,present
46b610f9-41fe-4a2b-b099-39a331c1bd2b,61ff6b72-4ed8-4579-b6eb-951048f440a8,21849c45-87aa-4f42-b393-5d87e51bede2,2025-12-01,present
983256b8-5f92-43ec-86ba-4095b52d1dc2,d99c9370-0313-4923-aeab-391f345da81d,21849c45-87aa-4f42-b393-5d87e51bede2,2025-12-01,present
bde22332-a1a4-402d-a4a2-440019e67c5f,b384c181-33b6-4d3b-a72c-cd97ce5a609b,21849c45-87aa-4f42-b393-5d87e51bede2,2025-12-01,present
a1b3e4e4-58b6-41f5-a1e0-21bc9cb95d8f,7320768a-6482-4fca-be1f-7e447893702a,21849c45-87aa-4f42-b393-5d87e51bede2,2025-12-01,present
5c11a546-b677-4abd-b389-f0f85ca43740,c0d6875a-3d80-4546-8f50-7c4eafcd0f28,21849c45-87aa-4f42-b393-5d87e51bede2,2025-12-01,absent
2d1ed1f8-4297-4933-9cec-ae66efaa79d0,8d1e534f-74db-4618-9bf6-ff2f182d58a2,21849c45-87aa-4f42-b393-5d87e51bede2,2025-12-01,present
620fc32b-37f5-4079-9f38-53d029ae55e8,d0189023-bb24-4020-b142-5ed3c6137bdb,21849c45-87aa-4f42-b393-5d87e51bede2,2025-12-01,present
0aad9470-9dc6-4fb8-84de-55d0cf78606a,4df6eba8-a1f9-4824-8e11-604d48e2122b,21849c45-87aa-4f42-b393-5d87e51bede2,2025-12-01,present
6a060422-6049-4a70-857e-2a6fc711263d,6b3a5972-64ba-4d5b-960e-ae2d96c87f55,21849c45-87aa-4f42-b393-5d87e51bede2,2025-12-01,present
60e2c05d-b2b2-4566-bd22-db0d71dda0ac,b146480e-a5db-4acc-af94-51e40a2cd1c0,21849c45-87aa-4f42-b393-5d87e51bede2,2025-12-01,present
e5a55295-2dba-4673-a31e-0fb5369dab22,6d19c567-6871-4b81-9023-801101d960c7,21849c45-87aa-4f42-b393-5d87e51bede2,2025-12-01,present
266a8a78-fe3b-4ece-863c-c62934f465be,79b14cb3-0d0c-4440-ba46-2ae841e60dfa,21849c45-87aa-4f42-b393-5d87e51bede2,2025-12-01,present
5fa6f929-6480-4df3-8eea-4f45ec26fa66,e00e4e01-4785-414d-bae1-3f70fc472100,21849c45-87aa-4f42-b393-5d87e51bede2,2025-12-01,absent
812aeb23-be2b-472a-8a03-0df28ae87b58,13b90a11-a131-4def-8f20-14442cb09511,21849c45-87aa-4f42-b393-5d87e51bede2,2025-12-01,present
46493cea-a1dc-4bb4-a928-30e04091ec09,cdb071c7-2227-4296-85c1-b79a716231b9,21849c45-87aa-4f42-b393-5d87e51bede2,2025-12-01,present
fdfef840-25f8-44a7-82d2-cef842e54f83,c93ca0b7-baa3-406f-831f-0225d1ab3f8a,21849c45-87aa-4f42-b393-5d87e51bede2,2025-12-01,absent
2068068a-1bf6-4e88-bd8a-0324a9492e77,ca87113c-7ea1-4f5c-b858-8a9bdd27a5e6,21849c45-87aa-4f42-b393-5d87e51bede2,2025-12-01,present
5dad3030-3bb9-4dfe-a777-39e277f0af40,a59ee7e4-f195-4ff1-b0d7-f2e2ac68dc45,21849c45-87aa-4f42-b393-5d87e51bede2,2025-12-01,present
af600bfb-6b4e-4d72-836f-9c5ef453e5a3,95560399-4ff9-447f-9d7a-b6ced221d39f,21849c45-87aa-4f42-b393-5d87e51bede2,2025-12-01,present
6d28714e-a6db-41fb-9d14-c30208b6ed6c,d6bd96ff-48c5-4328-9d30-9554e81d96e3,21849c45-87aa-4f42-b393-5d87e51bede2,2025-12-01,present
824238c3-18d7-4c0b-8e04-e8762be2c018,8af05ba4-50de-483a-b7cb-ae345187de5b,21849c45-87aa-4f42-b393-5d87e51bede2,2025-12-01,present
5af85a62-39aa-4d8d-9052-e96eb1491864,dfde01e6-73dc-476a-85a5-833b50af11d2,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
676f5b08-c729-4e6e-9c41-f8a6bc24e1dc,9fcccc97-da52-48e0-92c1-db6623e132c5,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
1425721b-a770-46f7-971d-668f53669675,18609ac4-2061-4f4b-9500-48b1b7f576d7,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
04863ca8-7376-4051-a8dc-8f2a7448b611,fde2b51b-7a5e-408a-8d27-6893f9e91384,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
395345c1-bed4-4f8e-b36b-37282c159f91,e0e93515-47fc-4588-981c-1474c1d76ab8,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,late
76d8d191-a4b2-4b01-ab65-6c333702f55b,409af852-6bf6-4499-ae24-e0c9212249f2,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
4780043e-6d39-4b8a-9e51-1c8c5cd049a0,dbdf4538-853d-4d6c-9c0c-81e68b7d00e9,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
4b504f6d-20e2-4701-b4ac-1a050a05e0f6,fc4d2b3b-8ac2-43a2-8d9f-ac2f4fd3b476,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
89636325-ab66-456d-9855-829c0e8de385,e3dd03c7-0fad-454f-a4aa-851d7ecb4f39,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,absent
5606ad7f-1917-4231-a3e6-96ec00abd64a,7243e950-76a9-4b29-932e-3877fcded76e,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
67065df9-0c9a-49f9-9e09-d2ef03e0f2a5,e6f64db9-e87f-498a-ae1d-6ce29800af27,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
6fa02667-1833-4f1d-848a-640a6b68a90d,b0dd6910-03fa-4b3c-8461-e44ae950906a,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
06114a8d-002e-4e17-bf45-ef54cece198b,5f3babed-773e-4d14-8bba-6ae33811f1e1,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
7f2f9a0e-8961-44c8-a344-af7d958fb2a4,0f56d8a3-8512-44fa-917e-bd33f68dd3d5,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
69a275bc-d0f6-400a-bbb4-701ad50a94d4,35a44d8e-9ae4-4553-b47a-1d4d7a7732fa,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
6c74222f-179d-443b-a06b-6f8ec310c72d,5c3e876e-faa2-45b6-bddc-34b5f92c3c85,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
48bf6ed7-e232-4dfa-8efb-ab9956e37a4b,e9410b27-0034-4ba5-b14a-4c35993ce91e,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
7b461ea6-21ff-45b6-b174-3d6d9c2693ba,1e9f4936-34a0-4482-b94e-0e1033964df4,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
d956d3e3-a19b-47e2-a57a-77288e90b890,89ae8983-1411-4e0d-b54f-84f7e310338d,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
158cebbf-748e-4dcd-9a1f-9e7e5c706f80,12cd699b-29b7-4c1b-b2de-8a810b53bfb8,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
ca1d4e18-d685-4492-b72b-8b817a9c6cc4,9fb85139-86ed-4985-82f5-2ffef84da203,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
7b51b8fa-d104-4dad-9b1f-10be5cd1a6eb,58da51bc-8036-4c5e-a3fe-e40189a96321,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
83125b67-0770-42c4-9484-99790b221664,ce7e9529-25e8-4f73-a64c-a36fd21b89a1,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
31ab0453-1a5f-434f-ac37-beb5ebca492e,f6cac17c-08ab-4e1b-83f9-98352d40bbfc,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
9ab5703b-3139-4a74-a23b-9bc5d51cf925,e7896d5e-ef3f-4ad0-998f-8f2305b65f9f,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
965166b7-9f3f-4a2d-8e41-0fdc46b9c108,665adb35-5d2c-4491-8e4d-ec7aafe7d08d,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,late
aa071a09-0c39-48de-bdee-86076762eb5a,5689e9f2-0e4f-410c-9515-ecd1e1246b0e,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
e2c362e8-9280-4294-b481-b7f0600e6944,80095a5e-1f3b-4f47-a423-d572b7f7361f,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
d94637fe-ba9d-4ef0-9c9e-eba452f08981,aa417ffa-ba7b-4721-9980-cc9f5628cf34,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
0679730a-9fc8-4fd0-9f2e-dbdcf0d5f0f1,d92662d3-56ed-43d0-b5e9-673ee75e4578,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
d5d65a54-c395-423b-a7f5-5258cf272115,d23cbda0-478b-42f8-b8c1-2a34fa624b0a,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
ddb943aa-5c79-469f-8879-9a7606e239c1,da0c56bf-f5ca-4cf5-8114-c73084c1a507,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
6b4083b4-4156-452a-bdb0-ce8cdc814d9a,378db48c-5b38-4fc1-ad00-d20be445debd,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
480c848a-4283-4f2e-8847-b4b158338644,e81c1566-91e0-49a3-b932-6409adb6d75c,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
f0272c7f-3b35-404b-8f71-41d1355202dd,67ce79bf-79ee-45b5-963d-2ae7c4ad4963,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
294e9ea6-a10f-4fb5-afac-1c648bbc4a97,0e489e4c-c62e-4b03-8b6f-5a0fda0749d3,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
63db1e36-5a44-4bf4-b18c-3bd618ef08af,b351a55d-8431-48c5-a4bd-bc9c71a9c037,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
a67e1217-2c9e-409e-8d0c-5cca6718db2d,348f0be6-8e95-4b15-a7e7-85d26132db10,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
6df23efa-1444-4571-9081-57ea9c2b6248,ba9acd2c-0b31-426b-8d77-36497f842e51,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
c29d4a28-eae0-4702-8a9b-9ba08c4bcec8,1102c5f9-fdfe-4be8-8010-5196a372f0ad,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
df3ea6c7-dc16-4edb-95c7-283ab536f860,8ff80219-45a8-4813-a0ee-faf0a70472f7,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
b3597acd-0fa3-4302-b917-bce49f74a9bd,1e83abaf-ffbc-40de-8caa-2e4c3672d200,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
c88bb0a6-4c80-45e1-a0f9-9f777b15df71,83f8ca96-fe91-469d-9f7b-a3359e371358,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
0c33640e-849a-4bb2-8f52-2736961ca562,1a712bc3-44b4-4ced-8a57-afa9afed812c,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
77957b2a-5028-4f35-baf0-6cdf2fa72184,a79429d2-94d5-468f-ad84-ad82748356a1,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
c22b1bb0-3d34-40f2-ac1c-c2a83bd93af9,959c7497-88a0-4ca4-9766-41f322fcca17,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
7aec45d8-6fb5-4ecb-aa8f-c863eb50452a,69b7c627-3027-40e1-9ece-cdcb7a3b056d,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
7d2f64a3-2e37-4baa-b8c6-eae5c3727eba,6ff9f11b-3be7-42cc-8329-d9837a7861a8,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
b9a5adb4-8c36-4c3f-a943-99318ef71abc,b941dfa5-2339-407b-b360-ea45d42f86d1,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
ea1d65fb-467d-45ba-8187-debff947bf5f,582c4cdc-e1b6-4b54-84c2-2ef09be409bd,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
730c8e2a-51bf-43f8-a3bc-75da9539fa3d,d7145688-6838-4275-87a3-37187c212737,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
13dfbb24-ff30-450f-9fab-8fdb0cfb32bd,cec8696d-6201-4f13-8fd9-812add71aff1,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
304bf26e-1dc1-4c87-ab6c-cc64aa667aae,52176f2b-630c-42d4-862c-03abe1ad2f4f,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
bf8873eb-0b23-450f-9181-2109c5459671,75192c94-3090-4fbd-847e-4192ea935bc3,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,absent
ac984728-281e-444f-9c8a-2ccd925c5782,c00c5868-82df-47a9-8f58-db2660402683,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
39a1a9f0-4877-4953-a1f8-c9d820aa581d,efa227bf-5620-4f38-a2be-8d7e514c526a,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
703566eb-be20-468e-b9ba-431f13f349ce,8a44d8a4-f274-4ccc-ac13-440a40858650,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,absent
b7db36a9-028d-40e6-8be4-dcf45db528cb,232b9c03-8117-4f46-8aa8-71eb9248abf5,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
86f6f514-2444-402b-9ab4-16b0eacd54ed,522c4436-c3e2-4c12-983c-8db33ff0bde2,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
75c18d0c-7497-4037-a561-4a8c114f0022,1fb7bd13-e194-4bab-8efc-957f8f14c235,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
1af1322e-f092-4299-80ae-a74dfb6f0896,28108196-dae5-4fc5-ae57-4a58d12c32b4,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
55ab9b4d-f51a-456c-aca2-4c8edfda5e02,b3b73401-0b3f-4318-ab99-7f2194d65760,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
9019fb73-44eb-4317-8ad8-c8709424cf22,2f41cfa7-dd92-43b4-a34f-4c775b84122b,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
4da3b117-b87b-4b07-9b92-e9108f8caf33,af4ac983-b135-4f26-8921-e851370b575d,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
d7f3976f-70f8-4693-b048-336ce3f30fc3,9c528a9a-2c70-4b80-887f-c2df847db842,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
1c8914e3-ca6f-4c92-b750-ab59ee3bc4c1,03609cac-aec7-4842-b60f-9d40359bd4a7,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
7997ed36-b611-4f48-a1ea-7e54f423422c,2b82b8e7-fb96-425f-9213-3be278546629,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
07f25c69-c5d0-4bef-91a3-32d1fc1709c5,5367ed44-0da2-40ac-a5b2-275b11419b76,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
52f3f49c-18ea-4080-a0cf-78fa8a59ec7f,d79e2e8a-09eb-4699-9385-b65a8003f139,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
c27b14d7-02a6-43b2-943b-a96a14c9a50a,1910f05a-4dec-4c13-9cb7-894bb3a24fce,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
8bd2467d-4676-4069-991a-e368c0d2434c,4b75c123-ac27-44f4-8ffb-3f7a442027b7,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
badee0ba-d99b-48ab-97c1-7edb98307260,6953a9a2-be12-4871-8909-1ff9bf7dbf3a,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
48d3ce9f-cbd4-4ab6-b1a5-ae13a413f0c1,22dd2813-2556-456a-81ba-80e0d586f06e,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
4673cff0-fa29-417d-b621-0a09e1d8f8c3,ef125f22-8298-477b-bb7b-57d85648256c,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
0de86866-e6d5-4449-bd2e-ee4f1b0c1422,8753fda5-a180-4ca9-bf58-08119570420a,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
dfdea512-4398-413c-8282-6e6d71249ca4,8b8328d5-aa77-497a-af4f-e038866e5303,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
50e5a832-a30a-4afd-babc-10d21b8b5c58,7775db12-2a7e-4bf6-97f9-4280ab778039,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
97a22490-bc93-4450-981d-edb18bf5636e,37d9b1ae-2a51-40da-9e2d-6127465e026a,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,absent
c0a3882b-bd77-46cb-bd0d-28c56a209bf2,fbf6c166-54b6-49ec-8fb3-2e91791a9d8d,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
c694fc5e-5a13-430c-b465-63653004feb6,86289b20-9f98-44c0-bd30-23fcd49b7eba,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
00ba1521-ee58-4cf2-a1e6-79db9c77d51c,f1791d0c-b6fa-4e36-802e-e9dae8bff030,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
af0e284e-0897-4b7a-b103-3c3e91d10b64,5faf2a95-f2ad-4f6a-a6f4-74c2f595304b,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
fa7ec1c2-4aaa-4f87-822c-42a065c239cd,dd3d2a7d-5ec3-4fcc-a6aa-cc840ab27274,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
f366cf23-e9e2-4445-96a1-f1c6e1a70e32,c1ce561b-592d-47a8-a02a-4dc5c8b96b46,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
5b727be6-a613-442a-876e-bbf5c9651466,a7da1f88-5f30-48f9-bba1-8f024a4d4653,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
2c41b54b-c25e-41da-8135-3028405e9555,1a6f6886-39ec-4739-86c3-e2fa1735849f,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,absent
ce2193e6-1a93-42ab-a8a1-20c25fd288cd,90075d7a-0051-4623-a0f8-548875476cad,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
275fceca-77b2-4880-af69-647c2249a46a,f7603bb1-7e9c-4dc5-8266-f05f72715b62,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,late
6567a5d7-5c16-4a3e-a733-fdedc2b9f524,0b238d18-91b0-4f0e-89e3-f15d160cc629,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
75216515-b8a4-452d-88e6-f94d940363ac,16412f99-afdb-4b94-a96f-835e889421c9,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
8c0261c1-7f63-4bc2-a508-e369912276df,8a650e54-f9a3-4eba-ba4f-5c24b578bbc1,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
17115106-5ff3-4fb2-a5b6-0ea571a23220,eee41676-8b6c-4766-8231-c6fbc86119ea,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
ecefed4c-9551-43ee-b2ab-b194a7e8a5a7,61862f62-649f-464b-b240-d0f66eb608ba,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
7ded5641-18ce-45f6-85e6-a0ab80915483,a526903b-178c-4066-b4b6-b97534618869,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
bed2734c-5162-479a-8ad3-59c641c27107,56f6fe42-f90b-4ca8-b264-98e6a7ba25f8,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
07f3a0bc-3b94-48bc-a532-22af3d5bc601,1cb3dd75-8678-437d-bbbb-1ee4644e7817,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
78afdfbf-400c-4d63-820c-c8bb9c758cf0,67634b4e-a129-4fc4-8bc1-f4a47ef9d6f2,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
922f11a8-215c-4cb6-986f-46352909f721,f1fa9ec5-1fc6-4288-a02c-c15125990d7b,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
385cdf1e-0836-4ef8-b399-e1882f08ffaf,4c0b92cc-e2dd-4a32-9d14-9383264e6ece,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
089398a3-0bc7-4f42-8ef0-9b8008ac32cc,93824d5f-5413-4456-8e83-fa5fb081bf0b,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
fe2ea3ac-fa2d-4a64-9e4f-509763facdd5,87578fdf-d7c1-4b6e-8e21-41efa143369c,ca2e6915-af3a-426a-9cd6-e1a824913cb7,2025-12-01,present
d3d4f41a-1838-479a-8d7b-9563be24e1d7,9749dea1-cdb2-40ae-b261-71baa0b53fa9,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,present
68691c74-9ac9-473e-af53-9b6dfd4945c8,fcc6595b-19c4-4904-800c-01f152fffeaf,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,present
7e817d3e-4ce0-4e56-908f-62a7d90c6342,0678be7a-adcb-4bae-b743-3ffbcb06a82c,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,present
3f1ec7ee-ad86-4d43-97ee-d78ac20128e3,dfde01e6-73dc-476a-85a5-833b50af11d2,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,present
3a84efb0-73e2-4427-8c26-da50a7db49a6,9fcccc97-da52-48e0-92c1-db6623e132c5,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,present
77e20510-1d65-4cdc-b3d5-f82320ded74f,264980b0-374d-4809-868c-95d84435f5b8,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,present
a9c562ab-eda8-496a-9ad5-901f1c4d0ee6,fde2b51b-7a5e-408a-8d27-6893f9e91384,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,present
17f94c71-1981-4784-9a43-62cad8d210b3,1268d57d-d1ce-499d-8aba-8c74a8bfd12d,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,late
d51f97e7-4c00-4c05-9914-454dfa8ba6c0,3b98a576-f515-4d7c-aec6-261da10e28cb,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,present
ae477039-2906-4842-b0ef-bc19ffcb0a9b,dbdf4538-853d-4d6c-9c0c-81e68b7d00e9,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,present
0ec957ca-5f3a-4665-9bcd-c28729292d46,fc4d2b3b-8ac2-43a2-8d9f-ac2f4fd3b476,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,present
f1f1d278-cb4d-4b55-ad61-9b61f1c1cd4c,e6f64db9-e87f-498a-ae1d-6ce29800af27,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,present
3b228de8-ef90-41ad-ad36-5efd4aa1b3ac,ddf9961f-fe89-44bd-b2aa-7359b7cb5dff,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,present
57231af8-d0fa-430d-a157-5715464166c5,0f56d8a3-8512-44fa-917e-bd33f68dd3d5,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,present
02e7d69b-debf-48af-9cc5-a5e19b343544,d4cc997c-e781-4ad9-a1bc-3db6bcf64977,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,present
3f50255d-707b-4ee3-9b1f-61545027baec,39badfac-18c2-4e39-9f0d-995e71ab6f4b,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,present
c4007ad5-333c-4004-8ec5-789688758a46,9cf08b45-841b-46e3-89c5-7c345d832e39,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,present
95bd5c0a-fa3b-4b54-b05c-b798959cd776,5c3e876e-faa2-45b6-bddc-34b5f92c3c85,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,present
f9759e97-fa5e-481e-888b-cd8caa6238f4,a4352dd5-f5f7-47d9-bcf0-8c87e3fb9044,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,present
f959abd7-88c4-474b-b877-3e25c9186973,5ffc15de-1e39-4d9f-bdd9-c50d9c36f940,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,present
0291ca71-2ee8-49f9-b137-cf66029d9f11,b2c6db82-0dc3-40c9-828d-a20cad952690,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,absent
e8f982ed-d666-4824-a8fe-f9fc732397ba,58da51bc-8036-4c5e-a3fe-e40189a96321,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,present
6da62fcc-f680-4a7a-9c49-f2f27689ed57,ce7e9529-25e8-4f73-a64c-a36fd21b89a1,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,present
82952492-aebf-42da-a589-3c4f57420943,d2c4b956-577f-4a55-adc3-d84f5a9f5934,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,present
cd86855a-4ca2-4587-89c4-df148e0ab9c0,0d0ae77d-7741-4464-9b32-bed03d543028,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,present
ae8a8fcc-96d2-4aef-a394-1fa3252f8023,46020511-826b-40c3-8daa-b22873d925ea,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,present
d9f461de-2607-467a-9a01-dab4b20ba9b4,e7896d5e-ef3f-4ad0-998f-8f2305b65f9f,40a2fa3e-3ecb-4998-a221-830dbb9cb293,2025-12-01,present
